cmm_id,bio,comments
153685,0,Plant product
158936,0,Plant product
158661,0,Plant product
152459,0,Plant product
16976,0,Plant product
110556,0,Plant product
119519,0,Plant product
136959,0,Plant product
131181,0,Plant product
153188,0,Plant product
159967,0,
160459,0,
159318,0,Plant product
153337,0,Plant product
162063,0,Plant product
155935,0,
156306,0,Plant product
156950,0,A sesquiterpenoid
124500,0,Ahanalgesic
154430,0,An analgesic agent
108798,0,An analgesic agent
144416,0,A plant component
81602,0,A plant component
152219,0,A natural sesquiterpene alcohol
146816,0,A natural sesquiterpene alcohol
32222,0,A natural sesquiterpene alcohol
32225,0,A natural sesquiterpene alcohol
32226,0,A natural sesquiterpene alcohol
32224,0,A natural sesquiterpene alcohol
12899,0,Plant extract
12898,0,Plant extract
156045,0,Plant extract
142257,0,Plant extract
135083,0,Plant extract
155264,0,Plant extract
38456,0,Natural product in pumpkin
38457,0,Natural product in pumpkin
107508,0,Natural product in pumpkin
38458,0,Natural product in pumpkin
92779,0,Natural product in pumpkin
38459,0,Natural product in pumpkin
75424,0,Natural product in pumpkin
38460,0,Natural product in pumpkin
38461,0,Natural product in pumpkin
38462,0,Natural product in pumpkin
38463,0,Natural product in pumpkin
58865,0,Natural product in pumpkin
38464,0,Natural product in pumpkin
38465,0,Natural product in pumpkin
38466,0,Natural product in pumpkin
38467,0,Natural product in pumpkin
38468,0,Natural product in pumpkin
38469,0,Natural product in pumpkin
154166,0,tetracyclic triterpenoid 
900,0,Plant extract of pumpkin cucurbita 
132141,0,Plant extract of pumpkin cucurbita 
901,0,Plant extract of pumpkin cucurbita 
72431,0,Plant extract of pumpkin cucurbita 
158429,1,Amino acid derivative
171222,1,Amino acid derivative
17286,0,Flavonoid derivative
13606,0,Flavonoid derivative
13608,0,Flavonoid derivative
108573,0,Insect hormone
14714,0,Flavonoid derivative
157982,0,Flavonoid derivative
155006,0,Flavonoid derivative
157309,0,Flavonoid derivative
153813,0,Flavonoid derivative
90502,0,Flavonoid derivative
77230,0,Flavonoid derivative
97598,0,Flavonoid derivative
155864,0,Flavonoid derivative
156008,0,Flavonoid derivative
11846,0,Flavonoid derivative
11847,0,Flavonoid derivative
293,0,Flavonoid derivative
155375,0,
154158,0,
153219,0,Plant alkaloid
11758,0,Plant alkaloid
150668,0,A chemical
155902,0,A natural product
172727,0,A natural product
48535,0,A sesquterpinoid
85060,0,A sesquterpinoid
122180,0,A sesquterpinoid
113799,0,Plant product
134734,0,Plant product
347,0,Plant product
110426,0,Plant product
152289,0,Plant product
164187,0,Plant product
65081,0,Plant extract
161385,0,Plant extract
93800,0,Plant extract
97195,0,Plant extract
115316,0,Plant extract
83689,0,Plant extract
123655,0,Plant extract
89283,0,Plant extract
155054,0,Plant extract
161185,0,Plant extract
119773,0,Plant extract
131426,0,Plant extract
157315,0,Plant extract
62426,0,A sesquiterpenoid
345,0,A sesquiterpenoid
129566,0,A sesquiterpenoid
100505,0,A sesquiterpenoid
153568,0,A sesquiterpenoid
70288,0,An alkaloid
42551,0,An alkaloid
157240,0,An alkaloid
154472,0,
161514,0,
155692,0,A drug
155647,0,A chemical
11187,,
83849,1,Human metabolite
57198,0,A chemical
161057,0,A chemical
162596,0,A chemical
89108,0,A chemical
159107,,
11129,0,Flavonoid derivative
11001,0,Flavonoid derivative
96851,0,Flavonoid derivative
11213,0,Flavonoid derivative
11099,0,Flavonoid derivative
11136,0,Flavonoid derivative
11147,0,Flavonoid derivative
11124,0,Flavonoid derivative
122195,0,Flavonoid derivative
11212,0,Flavonoid derivative
11107,0,Flavonoid derivative
11118,0,Flavonoid derivative
11123,0,Flavonoid derivative
92383,0,Flavonoid derivative
11137,0,Flavonoid derivative
148096,0,Flavonoid derivative
118724,0,Flavonoid derivative
11221,0,Flavonoid derivative
11133,0,Flavonoid derivative
88584,0,Flavonoid derivative
11130,0,Flavonoid derivative
137220,0,Flavonoid derivative
11146,0,Flavonoid derivative
11150,0,Flavonoid derivative
11188,0,Flavonoid derivative
11148,0,Flavonoid derivative
11141,0,Flavonoid derivative
60652,0,Flavonoid derivative
11168,0,Flavonoid derivative
11214,0,Flavonoid derivative
11227,0,Flavonoid derivative
11215,0,Flavonoid derivative
11181,0,Flavonoid derivative
11184,0,Flavonoid derivative
11186,0,Flavonoid derivative
64470,0,Flavonoid derivative
11108,0,Flavonoid derivative
11131,0,Flavonoid derivative
11151,0,Flavonoid derivative
141103,0,Flavonoid derivative
11171,0,Flavonoid derivative
11182,0,Flavonoid derivative
11139,0,Flavonoid derivative
11162,0,Flavonoid derivative
11158,0,Flavonoid derivative
11175,0,Flavonoid derivative
136166,0,Flavonoid derivative
11224,0,Flavonoid derivative
65773,0,Flavonoid derivative
134506,0,Flavonoid derivative
118636,0,Flavonoid derivative
11172,0,Flavonoid derivative
11169,0,Flavonoid derivative
11185,0,Flavonoid derivative
73382,0,Flavonoid derivative
11163,0,Flavonoid derivative
11160,0,Flavonoid derivative
11176,0,Flavonoid derivative
11149,0,Flavonoid derivative
11134,0,Flavonoid derivative
95414,0,Flavonoid derivative
11152,0,Flavonoid derivative
11223,0,Flavonoid derivative
11226,0,Flavonoid derivative
11190,0,Flavonoid derivative
11222,0,Flavonoid derivative
11167,0,Flavonoid derivative
11142,0,Flavonoid derivative
11191,0,Flavonoid derivative
11173,0,Flavonoid derivative
11135,0,Flavonoid derivative
153124,0,Flavonoid derivative
11170,0,Flavonoid derivative
11183,0,Flavonoid derivative
11164,0,Flavonoid derivative
11140,0,Flavonoid derivative
85590,0,Flavonoid derivative
11143,0,Flavonoid derivative
11174,0,Flavonoid derivative
11177,0,Flavonoid derivative
80521,0,Flavonoid derivative
113385,0,Flavonoid derivative
57060,0,Flavonoid derivative
53883,0,Flavonoid derivative
52366,0,Flavonoid derivative
11121,0,Flavonoid derivative
45526,0,Flavonoid derivative
11216,0,Flavonoid derivative
11122,0,Flavonoid derivative
131520,0,Flavonoid derivative
11111,0,Flavonoid derivative
160508,0,Flavonoid derivative
11153,0,Flavonoid derivative
11155,0,Flavonoid derivative
11206,0,Flavonoid derivative
159496,0,Flavonoid derivative
73228,0,Flavonoid derivative
11219,0,Flavonoid derivative
11217,0,Flavonoid derivative
11165,0,Flavonoid derivative
11179,0,Flavonoid derivative
90058,0,Flavonoid derivative
68000,0,Flavonoid derivative
11180,0,Flavonoid derivative
11178,0,Flavonoid derivative
11103,0,Flavonoid derivative
11102,0,Flavonoid derivative
11101,0,Flavonoid derivative
11104,0,Flavonoid derivative
95856,0,Flavonoid derivative
126922,0,Flavonoid derivative
50386,0,Flavonoid derivative
11100,0,Flavonoid derivative
11097,0,Flavonoid derivative
11116,0,Flavonoid derivative
91236,0,Flavonoid derivative
73698,0,Flavonoid derivative
123383,0,Flavonoid derivative
155576,0,Flavonoid derivative
11166,0,Flavonoid derivative
11225,0,Flavonoid derivative
11120,0,Flavonoid derivative
11098,0,Flavonoid derivative
11115,0,Flavonoid derivative
123810,0,Flavonoid derivative
11095,0,Flavonoid derivative
11117,0,Flavonoid derivative
158500,0,Flavonoid derivative
11106,0,Flavonoid derivative
83817,0,Flavonoid derivative
55198,0,Flavonoid derivative
56066,0,Flavonoid derivative
109360,0,Flavonoid derivative
155309,0,Flavonoid derivative
117700,0,Flavonoid derivative
11220,0,Flavonoid derivative
157738,0,Flavonoid derivative
150994,0,Flavonoid derivative
151619,0,Flavonoid derivative
11201,0,Flavonoid derivative
156343,0,Flavonoid derivative
11211,0,Flavonoid derivative
91033,0,Flavonoid derivative
11198,0,Flavonoid derivative
11199,0,Flavonoid derivative
11194,0,Flavonoid derivative
11192,0,Flavonoid derivative
11209,0,Flavonoid derivative
11210,0,Flavonoid derivative
11207,0,Flavonoid derivative
11208,0,Flavonoid derivative
11197,0,Flavonoid derivative
11193,0,Flavonoid derivative
11195,0,Flavonoid derivative
11196,0,Flavonoid derivative
92773,0,Flavonoid derivative
147629,0,Flavonoid derivative
154903,0,Flavonoid derivative
11205,0,Flavonoid derivative
11203,0,Flavonoid derivative
11202,0,Flavonoid derivative
88820,0,Flavonoid derivative
138444,0,Flavonoid derivative
58664,0,Flavonoid derivative
127349,0,Flavonoid derivative
90026,0,Flavonoid derivative
11204,0,Flavonoid derivative
158554,0,Flavonoid derivative
153877,0,Flavonoid derivative
11200,0,Flavonoid derivative
65688,0,Flavonoid derivative
157805,0,Flavonoid derivative
152811,0,Flavonoid derivative
57242,0,Flavonoid derivative
125442,0,Flavonoid derivative
11096,0,Flavonoid derivative
11105,0,Flavonoid derivative
11110,0,Flavonoid derivative
85594,0,Flavonoid derivative
155461,0,Flavonoid derivative
11128,0,Flavonoid derivative
11127,0,Flavonoid derivative
109392,0,Flavonoid derivative
127333,0,Flavonoid derivative
11125,0,Flavonoid derivative
11114,0,Flavonoid derivative
79638,0,Flavonoid derivative
11126,0,Flavonoid derivative
67586,0,Flavonoid derivative
145269,0,Flavonoid derivative
76361,0,Flavonoid derivative
158555,0,Flavonoid derivative
155215,0,Flavonoid derivative
64134,0,Flavonoid derivative
131892,0,Flavonoid derivative
11218,0,Flavonoid derivative
154257,0,Flavonoid derivative
70972,0,Flavonoid derivative
129349,0,Flavonoid derivative
155030,0,Flavonoid derivative
154546,0,Flavonoid derivative
11112,0,Flavonoid derivative
159244,0,Vit B12 metabolite
135237,0,Vit B12 metabolite
157781,0,Vit B12 metabolite
153316,0,
156873,0,A glycoside
151134,0,A chemical
180447,0,A glycoside
11605,0,An alkaloid
154571,0,An alkaloid
159294,0,An alkaloid
157298,0,An insectside
161280,0,An alkaloid
44802,0,A chemical
149945,0,A chemical
158837,0,A chemical
147357,0,A chemical
39028,0,Plant steroid
154917,0,A chemical
162395,0,A fungicide 
163104,0,An antifouling biocide
113180,0,A carsinogen
152413,0,A carsinogen
128151,0,Anti bacterial agent
154970,0,A chemical
122769,0,A chemical
162961,0,A chemical
114683,0,A vasodilator
158826,0,A vascular calcium antagonist
154988,0,A chemical
46553,0,A chemical
60573,0,A chemical
152716,1,Human metabolite
152041,0,
157158,0,
152035,0,
114500,1,A biological substrate
17686,1,A biological substrate
155639,1,A biological substrate
160567,1,A biological substrate
168609,1,A biological substrate
123587,1,A biological substrate
91809,1,A biological substrate
