cmm_id,bio,comments
96657,0,
86694,0,
39360,0,
39361,0,
39362,0,
39363,0,
39364,0,
39365,0,
39366,0,
39367,0,
93648,0,
168761,0,
16905,0,
10949,0,
150611,0,
158149,0,
102628,0,
174836,0,
26963,0,
77742,0,
156785,0,
155121,0,
34572,1,
34578,1,
34573,1,
34579,1,
34574,1,
34580,1,
34575,1,
34581,1,
34576,1,
34582,1,
34577,1,
34583,1,
34601,1,
34595,1,
34602,1,
34596,1,
34603,1,
34597,1,
34604,1,
34598,1,
34605,1,
34599,1,
34606,1,
34600,1,
34590,1,
34584,1,
34591,1,
34585,1,
34592,1,
34586,1,
34593,1,
34587,1,
34594,1,
34588,1,
34522,1,
164982,1,
34589,1,
34607,1,
34613,1,
34608,1,
34614,1,
34609,1,
34615,1,
34610,1,
34616,1,
34611,1,
34617,1,
34612,1,
34618,1,
160666,0,
14877,0,
152077,0,
160370,0,
156835,0,
161920,0,
157688,0,
66889,0,
11767,0,
12598,0,
12600,0,
12599,0,
166778,0,
154535,0,
74659,0,
114615,0,
109196,0,
155311,0,
72632,1,
165396,1,
173852,1,
157013,0,
135946,0,
162770,0,
133647,0,
156561,0,
163103,0,
170976,0,
83815,0,
46542,0,
179404,0,
179056,0,
72093,0,
161336,0,
98311,0,
165800,0,
165832,0,
137029,0,
96244,0,
179218,0,
178266,0,
152015,0,
179399,0,
160793,0,
160457,0,
159795,0,
155919,0,
170135,0,
161931,0,
163167,0,
76474,0,
85723,0,
73819,0,
83137,1,
180473,0,
150823,0,
64849,0,
115126,0,
46885,0,
125113,0,
52938,0,
15187,,
157322,0,
149994,0,
180566,0,
151821,0,
156119,0,
158877,0,
144440,0,
144453,1,
131163,1,
145776,1,
122063,1,
126382,1,
146871,1,
66300,1,
13675,0,
13686,0,
13687,0,
13681,0,
133955,0,
12903,0,
12941,0,
165007,,
94720,0,
155370,0,
165087,0,
103245,0,
157652,0,
124520,0,
165533,0,
165526,0,
153329,0,
52139,0,
150209,0,
61039,0,
165367,0,
159447,0,
89926,0,
48813,0,
154301,0,
178549,0,
178548,0,
554,0,
125642,0,
79284,0,
93559,0,
43568,,
139584,0,
48188,0,
45507,,
122428,0,
111517,0,
44383,,
135878,0,
62893,0,
121253,,
100814,0,
129372,0,
147622,0,
52194,0,
96464,0,
109780,0,
141080,0,
115912,0,
98129,0,
83729,0,
53299,0,
79805,0,
73316,0,
149857,0,
157573,0,
151158,0,
159798,0,
165236,,
11051,0,
134905,0,
161075,0,
142220,0,
10957,0,
161619,,
13279,,
53870,0,
154228,0,
88012,,
81550,0,
117583,0,
93253,0,
89191,0,
76285,0,
119309,0,
168438,0,
155683,0,
160812,0,
868,0,
152673,0,
49747,0,
142273,1,
50167,0,
163018,0,
78005,0,
151856,0,
160874,0,
154498,0,
45407,0,
152824,0,
759,0,
152273,0,
178355,0,
179400,0,
150412,0,
155095,0,
11048,0,
11299,0,
11049,0,
11446,0,
180187,0,
167476,0,
166862,0,
55285,0,
95571,1,
89260,0,
82427,0,
145719,0,
47126,0,
110194,0,
63694,1,
85200,0,
85410,0,
44956,0,
87111,0,
153413,0,
156966,1,
121507,1,
92448,1,
94793,0,
147975,0,
159633,0,
42865,1,
167109,0,
168733,0,
167586,0,
155371,1,
16125,0,
158319,0,
158623,0,
153605,0,
17185,0,
16972,0,
135159,1,
165306,1,
70,0,
111611,0,
25274,1,
157346,0,
150176,0,
151126,0,
32510,1,
30462,0,
15153,0,
15152,0,
44566,0,
45199,0,
180184,0,
155921,1,
159961,0,
16503,0,
11674,0,
16096,0,
55991,0,
74603,0,
16217,0,
156611,0,
116896,0,
51607,0,
132079,0,
53206,0,
80682,0,
100318,0,
105602,0,
70350,0,
80395,0,
101420,0,
59614,0,
85781,0,
127346,0,
74191,0,
81275,0,
13605,0,
166798,0,
157579,0,
112952,0,
158664,0,
125336,0,
14363,0,
115916,0,
89266,0,
153395,0,
118846,0,
179083,0,
178577,0,
15221,0,
15223,0,
15215,0,
162869,0,
161898,0,
92737,0,
164243,1,
777,1,
94878,1,
170099,0,
62471,0,
180245,0,
173201,0,
173202,0,
158350,0,
130429,0,
75018,0,
73127,0,
82665,0,
161506,0,
82225,0,
13632,0,
13616,0,
13623,0,
163063,0,
46015,0,
126459,0,
150633,0,
91978,0,
62425,0,
17465,0,
13803,0,
155570,0,
112247,0,
136654,0,
163189,0,
105815,0,
159646,0,
157266,0,
76883,0,
84896,0,
78300,0,
177433,0,
49538,0,
174157,0,
48395,0,
170100,0,
155616,0,
125349,0,
167203,0,
73169,0,
142296,0,
63643,0,
95342,0,
134081,1,
30908,1,
45619,0,
154700,0,
100714,0,
157297,0,
160172,0,
127917,0,
12414,0,
168919,0,
12559,0,
153712,1,
154383,1,
157555,0,
141983,1,
48944,0,
138369,0,
90155,0,
48129,0,
140018,0,
59385,0,
144532,0,
143808,0,
124757,0,
77460,0,
13599,0,
127242,0,
162288,0,
143154,0,
50035,0,
111378,0,
110765,0,
94453,0,
116732,0,
53005,0,
157188,0,
14603,0,
14562,0,
150356,0,
164601,0,
152481,0,
153885,0,
12870,0,
12890,0,
157729,0,
160241,0,
61059,0,
157135,0,
152896,0,
159313,0,
46111,0,
13257,0,
16509,0,
171306,0,
17340,0,
11838,0,
12288,0,
11837,0,
12147,0,
16526,0,
98903,0,
158536,0,
62661,0,
165232,0,
162587,0,
153853,0,
50174,1,
78804,0,
30872,0,
119579,0,
85233,0,
120184,0,
66638,0,
74176,0,
91336,0,
108843,0,
54188,0,
104480,1,
85501,0,
64054,0,
102011,0,
99803,0,
112229,0,
69443,0,
55395,0,
68351,0,
106413,0,
40390,1,
148117,1,
73970,1,
88750,1,
86774,1,
106176,0,
165426,1,
107263,0,
78158,0,
66717,0,
76155,0,
91074,0,
13327,0,
114492,0,
58572,0,
76389,0,
129044,0,
72490,0,
128615,0,
62052,0,
73961,0,
74972,0,
107826,0,
117224,0,
150963,0,
158337,0,
156187,0,
150991,0,
150603,0,
151535,0,
157553,0,
109491,0,
103975,0,
159845,0,
154770,0,
150901,0,
61524,0,
38898,0,
131616,0,
341,0,
166765,0,
13748,0,
13747,0,
13744,0,
114068,0,
88478,0,
170496,0,
152912,0,
159467,0,
162568,0,
162724,0,
150401,0,
162062,0,
161756,0,
154931,0,
150555,0,
161943,0,
154487,0,
25669,0,
154800,0,
162235,0,
157338,0,
161366,1,
161149,1,
164515,1,
25578,1,
25579,1,
25580,1,
25581,1,
25582,1,
25583,1,
25584,1,
25585,1,
25586,1,
25587,1,
25588,1,
25589,1,
111347,1,
154567,0,
155013,0,
162524,0,
151970,0,
162140,0,
150011,0,
25602,1,
25603,1,
25604,1,
25605,1,
25606,1,
25607,1,
25608,1,
25609,1,
26656,0,
134836,0,
89087,0,
112938,0,
110508,0,
156730,0,
25564,1,
25565,1,
25563,1,
159861,0,
155202,0,
159249,0,
154884,0,
162499,0,
153475,0,
142829,0,
156278,1,
161428,1,
152775,0,
132651,1,
165133,1,
132356,1,
154478,1,
152714,1,
152675,0,
151918,0,
151251,0,
156818,0,
153790,1,
162865,1,
161345,1,
152398,1,
52934,0,
7,0,
129730,0,
144385,0,
95991,1,
69456,0,
50902,0,
100114,0,
57642,0,
70123,0,
141520,0,
43407,0,
100288,0,
56581,0,
131578,0,
57777,0,
12707,0,
15171,0,
15169,0,
15167,0,
15121,0,
15165,0,
15367,0,
15161,0,
15164,0,
15170,0,
100229,0,
15172,0,
15150,0,
15151,0,
15163,0,
15123,0,
48386,0,
15122,0,
15132,0,
15166,0,
15497,0,
15495,0,
15487,0,
15118,0,
127309,0,
15128,0,
15493,0,
15213,0,
15212,0,
15211,0,
15489,0,
15490,0,
15155,0,
15496,0,
15488,0,
15485,0,
15494,0,
15147,0,
131766,0,
15148,0,
15137,0,
15138,0,
134717,0,
15116,0,
133373,0,
15119,0,
15144,0,
147904,0,
15124,0,
15127,0,
15162,0,
15141,0,
15159,0,
114323,0,
15154,0,
15133,0,
15156,0,
15160,0,
15146,0,
15158,0,
15129,0,
15117,0,
143887,0,
15120,0,
15126,0,
15130,0,
15131,0,
15125,0,
15143,0,
15139,0,
15145,0,
15157,0,
15204,0,
15259,0,
15255,0,
15256,0,
15257,0,
15258,0,
15168,0,
117616,0,
15371,0,
15370,0,
15369,0,
15142,0,
15366,0,
92734,0,
15499,,
15140,0,
130817,0,
164500,0,
156656,0,
106156,0,
12284,0,
158707,0,
16587,0,
16589,0,
27180,0,
34111,0,
164409,0,
30974,1,
25917,1,
25261,1,
166848,1,
167399,1,
25287,1,
97897,0,
118809,0,
88153,0,
180342,1,
25732,1,
167078,1,
31248,1,
31282,1,
31270,1,
31307,1,
31240,1,
31259,1,
31256,1,
31242,1,
31241,1,
31261,1,
31251,1,
31265,1,
32511,1,
32971,1,
91814,1,
31198,1,
31203,1,
31184,1,
31262,1,
31258,1,
31186,1,
31266,1,
31153,1,
31169,1,
31193,1,
153087,0,
849,0,
112083,0,
183,0,
184,0,
182,0,
11277,0,
120186,0,
17561,0,
162156,0,
95708,1,
75225,1,
109626,0,
857,0,
85557,0,
916,0,
132561,1,
158358,1,
161782,1,
150066,1,
158441,1,
158680,1,
40823,,
161552,0,
157619,0,
161653,0,
153571,0,
151717,0,
150193,0,
1007,0,
1008,0,
159813,0,
155196,0,
141712,0,
166524,0,
166912,0,
172235,0,
168435,0,
171109,0,
171110,0,
89536,1,
121199,1,
103238,0,
32750,1,
32746,1,
107836,0,
32949,1,
176332,1,
32955,1,
176334,1,
32956,1,
175233,1,
32957,1,
175234,1,
62823,0,
118964,0,
101339,0,
132335,0,
137313,0,
134711,0,
111795,0,
94813,0,
78457,0,
120831,0,
56385,0,
165392,0,
149741,0,
74789,0,
121037,0,
32769,1,
32780,1,
94337,1,
60097,0,
154743,0,
170494,0,
145377,0,
138221,0,
150992,0,
64687,0,
165878,0,
32879,0,
32783,0,
32782,0,
32776,0,
172498,0,
65696,0,
32772,0,
177329,0,
173535,0,
178453,0,
166279,0,
145568,0,
116407,0,
32904,0,
117485,0,
88548,0,
32950,1,
175231,1,
32752,1,
32773,1,
177330,1,
159212,0,
32770,1,
98335,0,
123518,0,
155691,0,
146924,0,
32781,1,
159965,0,
179110,0,
135451,0,
81496,0,
102606,0,
71796,0,
77234,0,
32771,0,
177328,0,
25229,0,
25227,0,
161794,0,
152202,0,
34309,0,
164483,0,
52871,0,
74722,0,
166009,0,
151758,0,
32905,0,
32906,0,
34053,0,
32932,0,
157798,0,
175797,1,
32749,1,
166600,0,
168366,1,
32745,1,
111317,0,
165048,0,
32926,0,
168734,0,
159076,0,
32928,0,
152676,0,
32929,0,
178140,0,
32930,0,
175759,0,
179685,0,
69399,0,
83994,0,
131008,0,
51958,1,
136800,1,
104948,1,
42581,1,
50015,1,
149702,1,
43044,1,
83775,1,
146947,1,
88747,1,
83808,1,
134522,1,
97770,1,
132355,1,
158947,0,
32777,1,
32778,1,
151110,0,
149982,0,
88105,0,
54317,0,
166152,0,
32945,0,
87031,0,
32751,1,
51003,1,
153319,0,
151360,0,
32952,1,
174132,1,
171162,1,
32951,1,
172929,1,
32954,1,
176333,1,
32953,1,
175232,1,
93377,1,
118418,0,
153921,1,
78438,1,
25233,0,
165360,0,
157719,0,
154923,0,
159070,0,
155807,0,
156960,0,
165370,0,
87873,1,
151487,0,
178543,1,
158254,0,
152031,0,
154174,0,
150978,0,
156197,0,
166686,0,
152034,0,
157200,0,
116819,0,
78650,0,
156781,0,
161751,0,
153091,0,
170375,0,
166712,0,
76374,0,
143068,0,
34052,0,
153201,0,
153085,0,
167211,0,
162460,0,
105162,1,
155863,0,
161873,0,
152100,0,
58774,1,
155901,1,
87466,1,
150420,0,
107026,1,
34051,0,
34672,0,
32907,0,
156647,0,
178748,0,
32759,1,
168587,0,
169355,0,
46787,0,
157547,0,
157094,1,
34148,1,
46853,0,
139111,0,
166343,0,
160118,0,
53861,0,
63969,0,
154756,0,
152800,0,
43530,0,
155544,0,
140444,0,
165613,0,
165616,0,
160677,0,
70389,0,
159543,0,
166849,0,
75276,0,
168437,0,
166877,0,
167086,0,
103413,0,
32755,0,
165488,0,
163206,0,
32908,0,
45927,0,
166367,0,
162077,0,
160913,0,
152341,0,
165724,0,
149932,0,
161465,0,
160434,0,
160925,0,
157458,0,
167300,0,
167141,0,
32754,0,
151568,0,
153289,0,
150362,0,
167404,0,
82857,0,
166286,0,
165876,0,
47966,0,
157010,0,
72015,1,
166018,0,
160656,1,
98905,0,
34147,0,
34092,1,
84953,0,
160806,0,
169402,0,
144983,0,
129695,0,
118444,0,
167283,0,
144289,0,
177862,0,
162148,0,
135031,0,
41182,0,
46097,0,
41183,0,
41184,0,
162268,0,
132231,0,
76727,0,
105987,0,
52858,0,
155156,0,
173545,0,
168780,0,
129949,0,
171108,0,
99435,0,
53227,0,
58166,0,
147320,0,
138672,0,
74535,0,
138967,0,
79988,0,
127134,0,
116839,0,
53280,0,
112940,0,
135676,0,
101490,0,
62648,0,
118547,0,
46615,0,
153479,0,
62280,0,
73023,0,
110533,0,
80665,0,
54263,0,
45068,0,
63486,0,
102134,0,
162059,0,
126000,0,
149331,0,
131977,0,
170594,0,
139000,0,
141989,0,
151258,0,
147849,0,
113645,0,
165284,0,
76057,0,
144145,0,
42717,0,
174093,0,
167387,0,
91353,0,
157754,0,
150259,0,
159630,0,
163238,0,
97958,0,
163286,0,
162305,0,
130497,0,
165202,0,
166250,0,
98779,0,
102540,0,
161194,0,
167149,1,
167147,1,
153633,0,
179349,0,
168350,0,
110898,0,
109240,0,
154892,1,
161375,1,
147690,0,
80880,0,
86959,0,
62704,0,
57701,0,
102860,0,
150684,0,
75685,0,
159731,0,
159803,1,
158569,1,
160419,1,
157302,1,
166299,0,
150229,0,
151341,0,
162868,0,
128174,0,
63832,0,
98444,0,
161901,1,
139830,0,
106680,0,
108837,0,
133526,1,
99821,1,
165225,1,
150618,1,
52361,1,
90018,1,
54872,0,
150980,0,
161693,0,
165521,0,
151883,0,
157891,0,
162772,0,
150875,0,
154607,0,
158398,0,
159643,0,
172145,1,
170128,1,
170222,1,
165353,1,
167148,1,
74900,0,
99004,1,
169929,0,
172149,0,
133524,0,
168478,0,
162470,0,
155291,0,
56991,0,
51942,0,
163255,0,
165801,1,
94975,1,
159625,1,
154279,1,
104539,1,
151090,0,
131284,0,
161390,1,
157906,1,
157044,0,
159044,1,
32753,1,
176279,1,
154468,1,
162936,1,
151030,1,
96022,1,
158535,1,
151470,1,
73680,1,
158781,0,
157455,0,
88314,1,
152378,0,
162098,1,
161905,1,
159268,1,
162672,1,
85847,0,
166407,1,
50924,1,
165455,1,
96232,1,
159427,1,
89928,1,
154522,0,
162686,1,
157143,1,
160090,1,
104012,1,
51636,1,
158483,1,
134676,0,
100400,0,
165180,0,
144301,1,
104689,0,
76237,0,
76381,0,
166917,0,
158018,1,
179822,0,
154894,0,
161409,0,
159598,0,
154167,0,
160183,1,
155036,1,
43986,0,
155400,1,
67334,0,
107409,0,
86864,0,
80407,0,
76893,0,
153129,0,
167108,0,
105874,0,
166478,0,
155319,1,
48297,1,
165376,1,
79473,0,
166479,0,
169236,0,
179592,0,
82870,0,
122185,1,
151044,1,
108384,1,
165377,1,
165341,1,
155503,1,
131914,1,
136453,1,
154765,1,
90228,1,
158088,0,
149920,0,
160728,0,
161184,0,
157546,1,
161566,1,
156679,1,
159331,1,
161885,1,
155845,1,
158501,1,
144529,1,
145366,1,
127420,0,
153961,0,
155033,0,
123851,0,
84619,1,
157733,1,
44642,1,
161442,1,
166809,1,
134091,1,
62204,1,
160824,0,
156377,0,
160020,0,
151772,0,
154208,0,
150944,0,
153445,0,
159977,0,
155290,0,
162749,0,
157935,0,
158140,0,
159599,0,
159936,0,
150182,0,
162219,0,
150935,0,
165188,1,
160262,0,
153282,0,
163150,0,
150406,1,
155437,1,
156674,0,
99471,0,
153027,0,
165326,1,
53548,1,
166805,1,
176098,0,
52221,1,
154427,0,
159808,1,
124635,0,
158626,0,
158663,0,
161470,0,
142424,1,
162450,1,
152705,0,
162987,1,
160471,1,
162487,1,
150272,1,
154847,1,
153297,1,
155254,1,
151287,1,
79155,0,
154004,0,
101862,0,
165313,0,
153009,0,
157184,0,
115354,0,
156833,0,
161710,0,
154438,0,
158911,0,
152135,0,
156643,0,
153979,0,
161119,0,
159255,0,
150891,0,
59504,0,
166026,1,
167190,1,
76478,0,
165316,0,
155211,0,
151955,0,
150230,0,
115615,1,
151276,1,
159477,0,
154509,0,
154507,1,
159708,0,
90625,1,
69773,1,
150956,1,
165314,1,
123790,1,
125552,1,
161684,0,
102696,0,
74699,0,
160479,0,
132181,0,
165315,0,
105259,0,
168857,0,
127244,0,
138669,1,
80007,1,
165053,1,
155018,0,
90860,1,
139344,1,
151530,0,
153454,0,
152380,0,
115074,1,
124639,1,
153771,0,
99183,1,
65592,0,
83226,1,
158653,0,
58334,1,
153545,1,
112349,1,
161981,1,
158564,1,
28492,1,
28493,1,
155595,1,
161808,1,
155347,1,
153795,1,
153872,1,
150497,1,
44020,1,
162657,1,
146904,1,
150135,1,
158389,1,
68460,1,
124331,1,
163290,1,
150435,1,
28431,1,
164516,1,
135510,1,
56577,1,
165189,1,
155256,1,
92210,0,
154769,0,
163111,0,
65923,0,
161197,0,
159925,0,
85394,0,
154584,0,
112671,0,
165325,0,
55626,0,
161070,0,
172859,0,
127295,0,
152012,0,
156216,0,
158016,0,
124341,1,
166033,0,
156853,0,
161486,0,
168888,0,
97561,0,
50569,1,
166097,1,
155963,0,
84602,0,
102385,1,
98295,1,
71410,1,
149067,1,
73509,1,
144628,1,
93218,0,
66807,1,
173422,1,
178290,1,
164446,1,
168540,0,
144192,1,
152033,0,
79135,1,
166539,0,
166258,0,
119714,1,
84894,1,
69738,1,
158872,0,
83387,1,
165069,1,
179720,1,
180051,1,
34328,0,
34425,0,
161209,0,
157796,0,
157207,0,
153809,0,
159654,0,
157548,0,
155280,0,
154499,0,
157933,0,
160281,0,
161871,0,
157349,0,
159714,0,
159818,0,
152254,0,
152437,0,
158733,0,
154159,0,
153487,0,
162115,0,
152628,0,
99966,1,
165499,0,
159564,1,
47446,1,
83147,0,
90982,1,
109968,1,
165607,1,
155767,1,
115291,0,
125121,0,
125292,0,
153984,0,
154624,0,
157704,0,
156468,0,
174766,0,
145742,0,
151396,0,
149958,0,
151042,0,
89183,0,
159096,0,
95888,0,
180028,0,
178346,0,
180029,0,
178345,0,
172338,0,
70030,0,
176670,0,
159777,0,
155320,0,
162745,0,
170383,0,
45630,0,
179832,0,
81022,0,
152151,0,
157256,0,
51252,0,
179944,0,
153020,0,
157558,0,
158019,1,
150986,1,
32744,1,
161130,0,
150317,0,
